Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,rushing_yds,rushing_tds,rushing_twoptm,rushing_yds_FF_pts,rushing_tds_FF_pts,rushing_twoptm_FF_pts,total_FF_pts
56001,CLE,PIT,Sun,11,24,2013,12,B.Weeden,CLE,True,2,0,0,0.0,0.0,0.0,0.0
56001,CLE,PIT,Sun,11,24,2013,12,F.Whittaker,CLE,True,16,0,0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,W.McGahee,CLE,True,12,0,0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,C.Ogbonnaya,CLE,True,26,0,0,2.0,0.0,0.0,2.0
56001,CLE,PIT,Sun,11,24,2013,12,B.Roethlisberger,PIT,False,-3,0,0,-1.0,0.0,0.0,-1.0
56001,CLE,PIT,Sun,11,24,2013,12,F.Jones,PIT,False,9,0,0,0.0,0.0,0.0,0.0
56001,CLE,PIT,Sun,11,24,2013,12,J.Dwyer,PIT,False,7,0,0,0.0,0.0,0.0,0.0
56001,CLE,PIT,Sun,11,24,2013,12,A.Brown,PIT,False,-8,0,0,-1.0,0.0,0.0,-1.0
56001,CLE,PIT,Sun,11,24,2013,12,L.Bell,PIT,False,80,0,0,8.0,0.0,0.0,8.0
56002,DET,TB,Sun,11,24,2013,12,M.Stafford,DET,True,6,0,0,0.0,0.0,0.0,0.0
56002,DET,TB,Sun,11,24,2013,12,N.Burleson,DET,True,0,0,0,0.0,0.0,0.0,0.0
56002,DET,TB,Sun,11,24,2013,12,R.Bush,DET,True,83,0,0,8.0,0.0,0.0,8.0
56002,DET,TB,Sun,11,24,2013,12,J.Bell,DET,True,15,0,0,1.0,0.0,0.0,1.0
56002,DET,TB,Sun,11,24,2013,12,M.Glennon,TB,False,-17,0,0,-2.0,0.0,0.0,-2.0
56002,DET,TB,Sun,11,24,2013,12,S.Dawson,TB,False,1,0,0,0.0,0.0,0.0,0.0
56002,DET,TB,Sun,11,24,2013,12,B.Leonard,TB,False,3,0,0,0.0,0.0,0.0,0.0
56002,DET,TB,Sun,11,24,2013,12,B.Rainey,TB,False,35,0,0,3.0,0.0,0.0,3.0
56003,GB,MIN,Sun,11,24,2013,12,S.Tolzien,GB,True,25,1,0,2.0,6.0,0.0,8.0
56003,GB,MIN,Sun,11,24,2013,12,M.Flynn,GB,True,24,0,0,2.0,0.0,0.0,2.0
56003,GB,MIN,Sun,11,24,2013,12,J.Starks,GB,True,37,0,0,3.0,0.0,0.0,3.0
56003,GB,MIN,Sun,11,24,2013,12,E.Lacy,GB,True,110,1,0,11.0,6.0,0.0,17.0
56003,GB,MIN,Sun,11,24,2013,12,C.Ponder,MIN,False,-5,0,0,-1.0,0.0,0.0,-1.0
56003,GB,MIN,Sun,11,24,2013,12,T.Gerhart,MIN,False,91,0,0,9.0,0.0,0.0,9.0
56003,GB,MIN,Sun,11,24,2013,12,A.Peterson,MIN,False,146,1,0,14.0,6.0,0.0,20.0
56004,HOU,JAC,Sun,11,24,2013,12,C.Keenum,HOU,True,2,0,0,0.0,0.0,0.0,0.0
56004,HOU,JAC,Sun,11,24,2013,12,B.Tate,HOU,True,1,0,0,0.0,0.0,0.0,0.0
56004,HOU,JAC,Sun,11,24,2013,12,D.Johnson,HOU,True,74,0,0,7.0,0.0,0.0,7.0
56004,HOU,JAC,Sun,11,24,2013,12,C.Henne,JAC,False,3,0,0,0.0,0.0,0.0,0.0
56004,HOU,JAC,Sun,11,24,2013,12,J.Todman,JAC,False,31,0,0,3.0,0.0,0.0,3.0
56004,HOU,JAC,Sun,11,24,2013,12,M.Jones-Drew,JAC,False,84,1,0,8.0,6.0,0.0,14.0
56005,KC,SD,Sun,11,24,2013,12,A.Smith,KC,True,-3,0,0,-1.0,0.0,0.0,-1.0
56005,KC,SD,Sun,11,24,2013,12,K.Davis,KC,True,3,0,0,0.0,0.0,0.0,0.0
56005,KC,SD,Sun,11,24,2013,12,D.McCluster,KC,True,-1,0,0,-1.0,0.0,0.0,-1.0
56005,KC,SD,Sun,11,24,2013,12,J.Charles,KC,True,115,2,0,11.0,12.0,0.0,23.0
56005,KC,SD,Sun,11,24,2013,12,P.Rivers,SD,False,1,0,0,0.0,0.0,0.0,0.0
56005,KC,SD,Sun,11,24,2013,12,R.Brown,SD,False,23,0,0,2.0,0.0,0.0,2.0
56005,KC,SD,Sun,11,24,2013,12,D.Woodhead,SD,False,25,1,0,2.0,6.0,0.0,8.0
56005,KC,SD,Sun,11,24,2013,12,R.Mathews,SD,False,55,1,0,5.0,6.0,0.0,11.0
56006,MIA,CAR,Sun,11,24,2013,12,R.Tannehill,MIA,True,36,0,0,3.0,0.0,0.0,3.0
56006,MIA,CAR,Sun,11,24,2013,12,L.Miller,MIA,True,8,0,0,0.0,0.0,0.0,0.0
56006,MIA,CAR,Sun,11,24,2013,12,D.Thomas,MIA,True,8,0,0,0.0,0.0,0.0,0.0
56006,MIA,CAR,Sun,11,24,2013,12,C.Newton,CAR,False,51,1,0,5.0,6.0,0.0,11.0
56006,MIA,CAR,Sun,11,24,2013,12,J.Stewart,CAR,False,31,0,0,3.0,0.0,0.0,3.0
56006,MIA,CAR,Sun,11,24,2013,12,M.Tolbert,CAR,False,23,0,0,2.0,0.0,0.0,2.0
56006,MIA,CAR,Sun,11,24,2013,12,De.Williams,CAR,False,31,0,0,3.0,0.0,0.0,3.0
56007,STL,CHI,Sun,11,24,2013,12,K.Clemens,STL,True,-3,0,0,-1.0,0.0,0.0,-1.0
56007,STL,CHI,Sun,11,24,2013,12,T.Austin,STL,True,65,1,0,6.0,6.0,0.0,12.0
56007,STL,CHI,Sun,11,24,2013,12,Z.Stacy,STL,True,87,1,0,8.0,6.0,0.0,14.0
56007,STL,CHI,Sun,11,24,2013,12,B.Cunningham,STL,True,109,1,0,10.0,6.0,0.0,16.0
56007,STL,CHI,Sun,11,24,2013,12,J.McCown,CHI,False,4,0,0,0.0,0.0,0.0,0.0
56007,STL,CHI,Sun,11,24,2013,12,A.Jeffery,CHI,False,4,0,0,0.0,0.0,0.0,0.0
56007,STL,CHI,Sun,11,24,2013,12,M.Forte,CHI,False,77,0,0,7.0,0.0,0.0,7.0
56007,STL,CHI,Sun,11,24,2013,12,M.Bush,CHI,False,-5,1,0,-1.0,6.0,0.0,5.0
56008,ARI,IND,Sun,11,24,2013,12,L.Fitzgerald,ARI,True,4,0,0,0.0,0.0,0.0,0.0
56008,ARI,IND,Sun,11,24,2013,12,R.Mendenhall,ARI,True,54,1,0,5.0,6.0,0.0,11.0
56008,ARI,IND,Sun,11,24,2013,12,A.Ellington,ARI,True,50,0,0,5.0,0.0,0.0,5.0
56008,ARI,IND,Sun,11,24,2013,12,P.Peterson,ARI,True,2,0,0,0.0,0.0,0.0,0.0
56008,ARI,IND,Sun,11,24,2013,12,S.Taylor,ARI,True,10,0,0,1.0,0.0,0.0,1.0
56008,ARI,IND,Sun,11,24,2013,12,A.Luck,IND,False,31,0,0,3.0,0.0,0.0,3.0
56008,ARI,IND,Sun,11,24,2013,12,D.Brown,IND,False,1,0,0,0.0,0.0,0.0,0.0
56008,ARI,IND,Sun,11,24,2013,12,D.Herron,IND,False,33,0,0,3.0,0.0,0.0,3.0
56008,ARI,IND,Sun,11,24,2013,12,T.Richardson,IND,False,15,0,0,1.0,0.0,0.0,1.0
56009,OAK,TEN,Sun,11,24,2013,12,M.McGloin,OAK,True,6,0,0,0.0,0.0,0.0,0.0
56009,OAK,TEN,Sun,11,24,2013,12,M.Reece,OAK,True,14,0,0,1.0,0.0,0.0,1.0
56009,OAK,TEN,Sun,11,24,2013,12,R.Jennings,OAK,True,73,0,0,7.0,0.0,0.0,7.0
56009,OAK,TEN,Sun,11,24,2013,12,R.Fitzpatrick,TEN,False,26,0,0,2.0,0.0,0.0,2.0
56009,OAK,TEN,Sun,11,24,2013,12,S.Greene,TEN,False,15,0,0,1.0,0.0,0.0,1.0
56009,OAK,TEN,Sun,11,24,2013,12,C.Johnson,TEN,False,73,0,0,7.0,0.0,0.0,7.0
56010,NYG,DAL,Sun,11,24,2013,12,B.Jacobs,NYG,True,75,0,0,7.0,0.0,0.0,7.0
56010,NYG,DAL,Sun,11,24,2013,12,A.Brown,NYG,True,127,0,1,12.0,0.0,2.0,14.0
56010,NYG,DAL,Sun,11,24,2013,12,T.Romo,DAL,False,1,0,0,0.0,0.0,0.0,0.0
56010,NYG,DAL,Sun,11,24,2013,12,L.Dunbar,DAL,False,20,0,0,2.0,0.0,0.0,2.0
56010,NYG,DAL,Sun,11,24,2013,12,D.Murray,DAL,False,86,0,0,8.0,0.0,0.0,8.0
56011,NE,DEN,Sun,11,24,2013,12,T.Brady,NE,True,0,0,0,0.0,0.0,0.0,0.0
56011,NE,DEN,Sun,11,24,2013,12,S.Vereen,NE,True,31,0,0,3.0,0.0,0.0,3.0
56011,NE,DEN,Sun,11,24,2013,12,S.Ridley,NE,True,14,0,0,1.0,0.0,0.0,1.0
56011,NE,DEN,Sun,11,24,2013,12,B.Bolden,NE,True,58,1,0,5.0,6.0,0.0,11.0
56011,NE,DEN,Sun,11,24,2013,12,L.Blount,NE,True,13,0,0,1.0,0.0,0.0,1.0
56011,NE,DEN,Sun,11,24,2013,12,P.Manning,DEN,False,0,0,0,0.0,0.0,0.0,0.0
56011,NE,DEN,Sun,11,24,2013,12,K.Moreno,DEN,False,224,1,0,22.0,6.0,0.0,28.0
56011,NE,DEN,Sun,11,24,2013,12,M.Ball,DEN,False,40,0,0,4.0,0.0,0.0,4.0
56011,NE,DEN,Sun,11,24,2013,12,C.Anderson,DEN,False,16,0,0,1.0,0.0,0.0,1.0
56012,WAS,SF,Mon,11,25,2013,12,R.Griffin,WAS,True,22,0,0,2.0,0.0,0.0,2.0
56012,WAS,SF,Mon,11,25,2013,12,R.Helu,WAS,True,26,0,0,2.0,0.0,0.0,2.0
56012,WAS,SF,Mon,11,25,2013,12,A.Morris,WAS,True,52,0,0,5.0,0.0,0.0,5.0
56012,WAS,SF,Mon,11,25,2013,12,C.Kaepernick,SF,False,20,0,0,2.0,0.0,0.0,2.0
56012,WAS,SF,Mon,11,25,2013,12,F.Gore,SF,False,31,0,0,3.0,0.0,0.0,3.0
56012,WAS,SF,Mon,11,25,2013,12,A.Dixon,SF,False,13,0,0,1.0,0.0,0.0,1.0
56012,WAS,SF,Mon,11,25,2013,12,K.Hunter,SF,False,12,0,0,1.0,0.0,0.0,1.0
56013,DET,GB,Thu,11,28,2013,13,M.Stafford,DET,True,8,0,0,0.0,0.0,0.0,0.0
56013,DET,GB,Thu,11,28,2013,13,J.Ross,DET,True,24,0,0,2.0,0.0,0.0,2.0
56013,DET,GB,Thu,11,28,2013,13,S.Hill,DET,True,-2,0,0,-1.0,0.0,0.0,-1.0
56013,DET,GB,Thu,11,28,2013,13,R.Bush,DET,True,117,1,0,11.0,6.0,0.0,17.0
56013,DET,GB,Thu,11,28,2013,13,J.Bell,DET,True,94,1,0,9.0,6.0,0.0,15.0
56013,DET,GB,Thu,11,28,2013,13,M.Flynn,GB,False,4,0,0,0.0,0.0,0.0,0.0
56013,DET,GB,Thu,11,28,2013,13,J.Starks,GB,False,2,0,0,0.0,0.0,0.0,0.0
56013,DET,GB,Thu,11,28,2013,13,J.Kuhn,GB,False,2,0,0,0.0,0.0,0.0,0.0
56013,DET,GB,Thu,11,28,2013,13,E.Lacy,GB,False,16,0,0,1.0,0.0,0.0,1.0
56014,DAL,OAK,Thu,11,28,2013,13,T.Romo,DAL,True,-1,0,0,-1.0,0.0,0.0,-1.0
56014,DAL,OAK,Thu,11,28,2013,13,L.Dunbar,DAL,True,82,0,0,8.0,0.0,0.0,8.0
56014,DAL,OAK,Thu,11,28,2013,13,D.Murray,DAL,True,63,3,0,6.0,18.0,0.0,24.0
56014,DAL,OAK,Thu,11,28,2013,13,M.McGloin,OAK,False,-1,0,0,-1.0,0.0,0.0,-1.0
56014,DAL,OAK,Thu,11,28,2013,13,D.McFadden,OAK,False,13,0,0,1.0,0.0,0.0,1.0
56014,DAL,OAK,Thu,11,28,2013,13,J.Ford,OAK,False,3,0,0,0.0,0.0,0.0,0.0
56014,DAL,OAK,Thu,11,28,2013,13,R.Jennings,OAK,False,35,2,0,3.0,12.0,0.0,15.0
56015,BAL,PIT,Thu,11,28,2013,13,J.Flacco,BAL,True,8,0,0,0.0,0.0,0.0,0.0
56015,BAL,PIT,Thu,11,28,2013,13,R.Rice,BAL,True,32,0,0,3.0,0.0,0.0,3.0
56015,BAL,PIT,Thu,11,28,2013,13,B.Pierce,BAL,True,35,0,0,3.0,0.0,0.0,3.0
56015,BAL,PIT,Thu,11,28,2013,13,B.Roethlisberger,PIT,False,11,0,0,1.0,0.0,0.0,1.0
56015,BAL,PIT,Thu,11,28,2013,13,S.Suisham,PIT,False,-12,0,0,-2.0,0.0,0.0,-2.0
56015,BAL,PIT,Thu,11,28,2013,13,L.Bell,PIT,False,73,1,0,7.0,6.0,0.0,13.0
56016,CAR,TB,Sun,12,1,2013,13,C.Newton,CAR,True,68,1,0,6.0,6.0,0.0,12.0
56016,CAR,TB,Sun,12,1,2013,13,J.Stewart,CAR,True,39,0,0,3.0,0.0,0.0,3.0
56016,CAR,TB,Sun,12,1,2013,13,D.Anderson,CAR,True,2,0,0,0.0,0.0,0.0,0.0
56016,CAR,TB,Sun,12,1,2013,13,K.Barner,CAR,True,6,0,0,0.0,0.0,0.0,0.0
56016,CAR,TB,Sun,12,1,2013,13,M.Tolbert,CAR,True,48,0,0,4.0,0.0,0.0,4.0
56016,CAR,TB,Sun,12,1,2013,13,M.Glennon,TB,False,3,0,0,0.0,0.0,0.0,0.0
56016,CAR,TB,Sun,12,1,2013,13,V.Jackson,TB,False,0,0,0,0.0,0.0,0.0,0.0
56016,CAR,TB,Sun,12,1,2013,13,B.Rainey,TB,False,63,0,0,6.0,0.0,0.0,6.0
56017,CLE,JAC,Sun,12,1,2013,13,B.Weeden,CLE,True,5,0,0,0.0,0.0,0.0,0.0
56017,CLE,JAC,Sun,12,1,2013,13,F.Whittaker,CLE,True,15,0,0,1.0,0.0,0.0,1.0
56017,CLE,JAC,Sun,12,1,2013,13,W.McGahee,CLE,True,57,1,0,5.0,6.0,0.0,11.0
56017,CLE,JAC,Sun,12,1,2013,13,C.Ogbonnaya,CLE,True,20,0,0,2.0,0.0,0.0,2.0
56017,CLE,JAC,Sun,12,1,2013,13,M.Jones-Drew,JAC,False,77,0,0,7.0,0.0,0.0,7.0
56017,CLE,JAC,Sun,12,1,2013,13,A.Sanders,JAC,False,4,0,0,0.0,0.0,0.0,0.0
56017,CLE,JAC,Sun,12,1,2013,13,J.Todman,JAC,False,31,0,0,3.0,0.0,0.0,3.0
56018,IND,TEN,Sun,12,1,2013,13,A.Luck,IND,True,42,0,0,4.0,0.0,0.0,4.0
56018,IND,TEN,Sun,12,1,2013,13,D.Brown,IND,True,54,1,0,5.0,6.0,0.0,11.0
56018,IND,TEN,Sun,12,1,2013,13,D.Heyward-Bey,IND,True,-11,0,0,-2.0,0.0,0.0,-2.0
56018,IND,TEN,Sun,12,1,2013,13,T.Richardson,IND,True,19,0,0,1.0,0.0,0.0,1.0
56018,IND,TEN,Sun,12,1,2013,13,R.Fitzpatrick,TEN,False,54,1,0,5.0,6.0,0.0,11.0
56018,IND,TEN,Sun,12,1,2013,13,S.Greene,TEN,False,39,0,0,3.0,0.0,0.0,3.0
56018,IND,TEN,Sun,12,1,2013,13,C.Johnson,TEN,False,69,0,0,6.0,0.0,0.0,6.0
56019,KC,DEN,Sun,12,1,2013,13,A.Smith,KC,True,46,0,0,4.0,0.0,0.0,4.0
56019,KC,DEN,Sun,12,1,2013,13,K.Davis,KC,True,20,0,0,2.0,0.0,0.0,2.0
56019,KC,DEN,Sun,12,1,2013,13,D.McCluster,KC,True,0,0,0,0.0,0.0,0.0,0.0
56019,KC,DEN,Sun,12,1,2013,13,J.Charles,KC,True,93,1,0,9.0,6.0,0.0,15.0
56019,KC,DEN,Sun,12,1,2013,13,P.Manning,DEN,False,-3,0,0,-1.0,0.0,0.0,-1.0
56019,KC,DEN,Sun,12,1,2013,13,K.Moreno,DEN,False,18,0,0,1.0,0.0,0.0,1.0
56019,KC,DEN,Sun,12,1,2013,13,M.Ball,DEN,False,117,0,0,11.0,0.0,0.0,11.0
56020,MIN,CHI,Sun,12,1,2013,13,M.Cassel,MIN,True,0,0,0,0.0,0.0,0.0,0.0
56020,MIN,CHI,Sun,12,1,2013,13,T.Gerhart,MIN,True,8,0,0,0.0,0.0,0.0,0.0
56020,MIN,CHI,Sun,12,1,2013,13,A.Peterson,MIN,True,211,0,0,21.0,0.0,0.0,21.0
56020,MIN,CHI,Sun,12,1,2013,13,C.Patterson,MIN,True,27,1,0,2.0,6.0,0.0,8.0
56020,MIN,CHI,Sun,12,1,2013,13,A.Jeffery,CHI,False,0,0,0,0.0,0.0,0.0,0.0
56020,MIN,CHI,Sun,12,1,2013,13,M.Forte,CHI,False,120,0,0,12.0,0.0,0.0,12.0
56020,MIN,CHI,Sun,12,1,2013,13,M.Bush,CHI,False,15,0,0,1.0,0.0,0.0,1.0
56021,NYJ,MIA,Sun,12,1,2013,13,G.Smith,NYJ,True,2,0,0,0.0,0.0,0.0,0.0
56021,NYJ,MIA,Sun,12,1,2013,13,M.Simms,NYJ,True,2,0,0,0.0,0.0,0.0,0.0
56021,NYJ,MIA,Sun,12,1,2013,13,B.Powell,NYJ,True,34,0,0,3.0,0.0,0.0,3.0
56021,NYJ,MIA,Sun,12,1,2013,13,C.Ivory,NYJ,True,61,0,0,6.0,0.0,0.0,6.0
56021,NYJ,MIA,Sun,12,1,2013,13,R.Tannehill,MIA,False,22,0,0,2.0,0.0,0.0,2.0
56021,NYJ,MIA,Sun,12,1,2013,13,L.Miller,MIA,False,72,0,0,7.0,0.0,0.0,7.0
56021,NYJ,MIA,Sun,12,1,2013,13,M.Gillislee,MIA,False,21,0,0,2.0,0.0,0.0,2.0
56021,NYJ,MIA,Sun,12,1,2013,13,M.Thigpen,MIA,False,10,0,0,1.0,0.0,0.0,1.0
56021,NYJ,MIA,Sun,12,1,2013,13,C.Clay,MIA,False,0,0,0,0.0,0.0,0.0,0.0
56022,PHI,ARI,Sun,12,1,2013,13,N.Foles,PHI,True,22,0,0,2.0,0.0,0.0,2.0
56022,PHI,ARI,Sun,12,1,2013,13,B.Brown,PHI,True,4,0,0,0.0,0.0,0.0,0.0
56022,PHI,ARI,Sun,12,1,2013,13,L.McCoy,PHI,True,79,0,0,7.0,0.0,0.0,7.0
56022,PHI,ARI,Sun,12,1,2013,13,B.Smith,PHI,True,0,0,0,0.0,0.0,0.0,0.0
56022,PHI,ARI,Sun,12,1,2013,13,C.Palmer,ARI,False,-1,0,0,-1.0,0.0,0.0,-1.0
56022,PHI,ARI,Sun,12,1,2013,13,R.Mendenhall,ARI,False,76,0,0,7.0,0.0,0.0,7.0
56022,PHI,ARI,Sun,12,1,2013,13,S.Taylor,ARI,False,15,0,0,1.0,0.0,0.0,1.0
56023,BUF,ATL,Sun,12,1,2013,13,E.Manuel,BUF,True,3,1,0,0.0,6.0,0.0,6.0
56023,BUF,ATL,Sun,12,1,2013,13,C.Spiller,BUF,True,149,1,0,14.0,6.0,0.0,20.0
56023,BUF,ATL,Sun,12,1,2013,13,T.Choice,BUF,True,1,0,0,0.0,0.0,0.0,0.0
56023,BUF,ATL,Sun,12,1,2013,13,F.Jackson,BUF,True,42,1,0,4.0,6.0,0.0,10.0
56023,BUF,ATL,Sun,12,1,2013,13,M.Ryan,ATL,False,17,0,0,1.0,0.0,0.0,1.0
56023,BUF,ATL,Sun,12,1,2013,13,A.Smith,ATL,False,38,1,0,3.0,6.0,0.0,9.0
56023,BUF,ATL,Sun,12,1,2013,13,J.Rodgers,ATL,False,12,0,0,1.0,0.0,0.0,1.0
56023,BUF,ATL,Sun,12,1,2013,13,S.Jackson,ATL,False,84,2,0,8.0,12.0,0.0,20.0
56024,SF,STL,Sun,12,1,2013,13,C.Kaepernick,SF,True,21,0,0,2.0,0.0,0.0,2.0
56024,SF,STL,Sun,12,1,2013,13,F.Gore,SF,True,42,1,0,4.0,6.0,0.0,10.0
56024,SF,STL,Sun,12,1,2013,13,A.Dixon,SF,True,13,0,0,1.0,0.0,0.0,1.0
56024,SF,STL,Sun,12,1,2013,13,K.Hunter,SF,True,7,0,0,0.0,0.0,0.0,0.0
56024,SF,STL,Sun,12,1,2013,13,K.Clemens,STL,False,21,0,0,2.0,0.0,0.0,2.0
56024,SF,STL,Sun,12,1,2013,13,T.Austin,STL,False,10,0,0,1.0,0.0,0.0,1.0
56024,SF,STL,Sun,12,1,2013,13,Z.Stacy,STL,False,72,0,0,7.0,0.0,0.0,7.0
56024,SF,STL,Sun,12,1,2013,13,B.Cunningham,STL,False,16,0,0,1.0,0.0,0.0,1.0
56024,SF,STL,Sun,12,1,2013,13,M.Giordano,STL,False,-5,0,0,-1.0,0.0,0.0,-1.0
56025,HOU,NE,Sun,12,1,2013,13,C.Keenum,HOU,True,6,1,0,0.0,6.0,0.0,6.0
56025,HOU,NE,Sun,12,1,2013,13,B.Tate,HOU,True,102,3,0,10.0,18.0,0.0,28.0
56025,HOU,NE,Sun,12,1,2013,13,D.Johnson,HOU,True,13,0,0,1.0,0.0,0.0,1.0
56025,HOU,NE,Sun,12,1,2013,13,S.Vereen,NE,False,38,0,0,3.0,0.0,0.0,3.0
56025,HOU,NE,Sun,12,1,2013,13,B.Bolden,NE,False,2,0,0,0.0,0.0,0.0,0.0
56025,HOU,NE,Sun,12,1,2013,13,J.Develin,NE,False,4,1,0,0.0,6.0,0.0,6.0
56025,HOU,NE,Sun,12,1,2013,13,L.Blount,NE,False,44,1,0,4.0,6.0,0.0,10.0
56026,SD,CIN,Sun,12,1,2013,13,P.Rivers,SD,True,4,0,0,0.0,0.0,0.0,0.0
56026,SD,CIN,Sun,12,1,2013,13,R.Brown,SD,True,3,0,0,0.0,0.0,0.0,0.0
56026,SD,CIN,Sun,12,1,2013,13,D.Woodhead,SD,True,22,0,0,2.0,0.0,0.0,2.0
56026,SD,CIN,Sun,12,1,2013,13,R.Mathews,SD,True,61,0,0,6.0,0.0,0.0,6.0
56026,SD,CIN,Sun,12,1,2013,13,L.McClain,SD,True,1,0,0,0.0,0.0,0.0,0.0
56026,SD,CIN,Sun,12,1,2013,13,A.Dalton,CIN,False,9,0,0,0.0,0.0,0.0,0.0
56026,SD,CIN,Sun,12,1,2013,13,G.Bernard,CIN,False,57,0,0,5.0,0.0,0.0,5.0
56026,SD,CIN,Sun,12,1,2013,13,A.Hawkins,CIN,False,6,0,0,0.0,0.0,0.0,0.0
56026,SD,CIN,Sun,12,1,2013,13,B.Green-Ellis,CIN,False,92,1,0,9.0,6.0,0.0,15.0
56027,WAS,NYG,Sun,12,1,2013,13,R.Griffin,WAS,True,88,0,0,8.0,0.0,0.0,8.0
56027,WAS,NYG,Sun,12,1,2013,13,S.Moss,WAS,True,10,0,0,1.0,0.0,0.0,1.0
56027,WAS,NYG,Sun,12,1,2013,13,E.Royster,WAS,True,0,0,0,0.0,0.0,0.0,0.0
56027,WAS,NYG,Sun,12,1,2013,13,A.Robinson,WAS,True,9,0,0,0.0,0.0,0.0,0.0
56027,WAS,NYG,Sun,12,1,2013,13,A.Morris,WAS,True,26,1,0,2.0,6.0,0.0,8.0
56027,WAS,NYG,Sun,12,1,2013,13,R.Helu,WAS,True,6,0,0,0.0,0.0,0.0,0.0
56027,WAS,NYG,Sun,12,1,2013,13,E.Manning,NYG,False,1,0,0,0.0,0.0,0.0,0.0
56027,WAS,NYG,Sun,12,1,2013,13,A.Brown,NYG,False,35,2,0,3.0,12.0,0.0,15.0
56027,WAS,NYG,Sun,12,1,2013,13,P.Hillis,NYG,False,45,0,0,4.0,0.0,0.0,4.0
56028,SEA,NO,Mon,12,2,2013,13,R.Wilson,SEA,True,47,0,0,4.0,0.0,0.0,4.0
56028,SEA,NO,Mon,12,2,2013,13,M.Lynch,SEA,True,45,0,0,4.0,0.0,0.0,4.0
56028,SEA,NO,Mon,12,2,2013,13,D.Coleman,SEA,True,3,0,0,0.0,0.0,0.0,0.0
56028,SEA,NO,Mon,12,2,2013,13,R.Turbin,SEA,True,34,0,0,3.0,0.0,0.0,3.0
56028,SEA,NO,Mon,12,2,2013,13,R.Lockette,SEA,True,-2,0,0,-1.0,0.0,0.0,-1.0
56028,SEA,NO,Mon,12,2,2013,13,D.Brees,NO,False,-1,0,0,-1.0,0.0,0.0,-1.0
56028,SEA,NO,Mon,12,2,2013,13,D.Sproles,NO,False,11,0,0,1.0,0.0,0.0,1.0
56028,SEA,NO,Mon,12,2,2013,13,J.Collins,NO,False,12,0,0,1.0,0.0,0.0,1.0
56028,SEA,NO,Mon,12,2,2013,13,M.Ingram,NO,False,22,0,0,2.0,0.0,0.0,2.0
56028,SEA,NO,Mon,12,2,2013,13,P.Thomas,NO,False,0,0,0,0.0,0.0,0.0,0.0
56029,JAC,HOU,Thu,12,5,2013,14,C.Henne,JAC,True,33,0,0,3.0,0.0,0.0,3.0
56029,JAC,HOU,Thu,12,5,2013,14,A.Sanders,JAC,True,0,0,0,0.0,0.0,0.0,0.0
56029,JAC,HOU,Thu,12,5,2013,14,J.Todman,JAC,True,14,0,0,1.0,0.0,0.0,1.0
56029,JAC,HOU,Thu,12,5,2013,14,D.Robinson,JAC,True,-1,0,0,-1.0,0.0,0.0,-1.0
56029,JAC,HOU,Thu,12,5,2013,14,M.Jones-Drew,JAC,True,103,0,0,10.0,0.0,0.0,10.0
56029,JAC,HOU,Thu,12,5,2013,14,C.Keenum,HOU,False,13,0,0,1.0,0.0,0.0,1.0
56029,JAC,HOU,Thu,12,5,2013,14,M.Schaub,HOU,False,7,0,0,0.0,0.0,0.0,0.0
56029,JAC,HOU,Thu,12,5,2013,14,B.Tate,HOU,False,53,0,0,5.0,0.0,0.0,5.0
56029,JAC,HOU,Thu,12,5,2013,14,D.Johnson,HOU,False,10,0,0,1.0,0.0,0.0,1.0
56030,BAL,MIN,Sun,12,8,2013,14,J.Flacco,BAL,True,22,0,0,2.0,0.0,0.0,2.0
56030,BAL,MIN,Sun,12,8,2013,14,J.Jones,BAL,True,-4,0,0,-1.0,0.0,0.0,-1.0
56030,BAL,MIN,Sun,12,8,2013,14,R.Rice,BAL,True,67,0,0,6.0,0.0,0.0,6.0
56030,BAL,MIN,Sun,12,8,2013,14,B.Pierce,BAL,True,12,0,0,1.0,0.0,0.0,1.0
56030,BAL,MIN,Sun,12,8,2013,14,V.Leach,BAL,True,0,0,0,0.0,0.0,0.0,0.0
56030,BAL,MIN,Sun,12,8,2013,14,M.Cassel,MIN,False,6,0,0,0.0,0.0,0.0,0.0
56030,BAL,MIN,Sun,12,8,2013,14,T.Gerhart,MIN,False,89,1,0,8.0,6.0,0.0,14.0
56030,BAL,MIN,Sun,12,8,2013,14,A.Peterson,MIN,False,13,0,0,1.0,0.0,0.0,1.0
56030,BAL,MIN,Sun,12,8,2013,14,C.Patterson,MIN,False,6,0,0,0.0,0.0,0.0,0.0
56031,CIN,IND,Sun,12,8,2013,14,A.Dalton,CIN,True,11,1,0,1.0,6.0,0.0,7.0
56031,CIN,IND,Sun,12,8,2013,14,M.Jones,CIN,True,-3,0,0,-1.0,0.0,0.0,-1.0
56031,CIN,IND,Sun,12,8,2013,14,G.Bernard,CIN,True,99,0,0,9.0,0.0,0.0,9.0
56031,CIN,IND,Sun,12,8,2013,14,B.Green-Ellis,CIN,True,48,2,0,4.0,12.0,0.0,16.0
56031,CIN,IND,Sun,12,8,2013,14,A.Luck,IND,False,32,0,0,3.0,0.0,0.0,3.0
