Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,receiving_rec_FF_pts,receiving_yds_FF_pts,receiving_tds_FF_pts,receiving_twoptm_FF_pts,total_FF_pts
55989,JAC,ARI,Sun,11,17,2013,11,C.Shorts,JAC,True,2,22,0,0,2.0,2.0,0.0,0.0,4.0
55989,JAC,ARI,Sun,11,17,2013,11,K.Taylor,JAC,True,2,20,0,0,2.0,2.0,0.0,0.0,4.0
55989,JAC,ARI,Sun,11,17,2013,11,A.Sanders,JAC,True,8,61,0,0,6.0,8.0,0.0,0.0,14.0
55989,JAC,ARI,Sun,11,17,2013,11,D.Noble,JAC,True,1,62,1,0,6.0,1.0,6.0,0.0,13.0
55989,JAC,ARI,Sun,11,17,2013,11,R.Mendenhall,ARI,False,3,13,0,0,1.0,3.0,0.0,0.0,4.0
55989,JAC,ARI,Sun,11,17,2013,11,A.Ellington,ARI,False,2,10,0,0,1.0,2.0,0.0,0.0,3.0
55989,JAC,ARI,Sun,11,17,2013,11,J.Dray,ARI,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
55989,JAC,ARI,Sun,11,17,2013,11,J.Ballard,ARI,False,1,29,0,0,2.0,1.0,0.0,0.0,3.0
55989,JAC,ARI,Sun,11,17,2013,11,P.Peterson,ARI,False,1,11,0,0,1.0,1.0,0.0,0.0,2.0
55989,JAC,ARI,Sun,11,17,2013,11,M.Floyd,ARI,False,6,193,1,0,19.0,6.0,6.0,0.0,31.0
55989,JAC,ARI,Sun,11,17,2013,11,R.Housler,ARI,False,6,70,0,0,7.0,6.0,0.0,0.0,13.0
55989,JAC,ARI,Sun,11,17,2013,11,A.Roberts,ARI,False,3,14,0,0,1.0,3.0,0.0,0.0,4.0
55989,JAC,ARI,Sun,11,17,2013,11,L.Fitzgerald,ARI,False,6,61,1,0,6.0,6.0,6.0,0.0,18.0
55990,MIA,SD,Sun,11,17,2013,11,L.Miller,MIA,True,2,20,0,0,2.0,2.0,0.0,0.0,4.0
55990,MIA,SD,Sun,11,17,2013,11,D.Thomas,MIA,True,1,2,0,0,0.0,1.0,0.0,0.0,1.0
55990,MIA,SD,Sun,11,17,2013,11,R.Matthews,MIA,True,4,52,0,0,5.0,4.0,0.0,0.0,9.0
55990,MIA,SD,Sun,11,17,2013,11,C.Clay,MIA,True,6,90,1,0,9.0,6.0,6.0,0.0,21.0
55990,MIA,SD,Sun,11,17,2013,11,M.Wallace,MIA,True,4,39,0,0,3.0,4.0,0.0,0.0,7.0
55990,MIA,SD,Sun,11,17,2013,11,B.Hartline,MIA,True,5,65,0,0,6.0,5.0,0.0,0.0,11.0
55990,MIA,SD,Sun,11,17,2013,11,D.Woodhead,SD,False,2,16,0,0,1.0,2.0,0.0,0.0,3.0
55990,MIA,SD,Sun,11,17,2013,11,R.Mathews,SD,False,2,16,0,0,1.0,2.0,0.0,0.0,3.0
55990,MIA,SD,Sun,11,17,2013,11,E.Royal,SD,False,2,20,0,0,2.0,2.0,0.0,0.0,4.0
55990,MIA,SD,Sun,11,17,2013,11,J.Phillips,SD,False,1,13,0,0,1.0,1.0,0.0,0.0,2.0
55990,MIA,SD,Sun,11,17,2013,11,K.Allen,SD,False,3,45,0,0,4.0,3.0,0.0,0.0,7.0
55990,MIA,SD,Sun,11,17,2013,11,V.Brown,SD,False,2,17,0,0,1.0,2.0,0.0,0.0,3.0
55990,MIA,SD,Sun,11,17,2013,11,A.Gates,SD,False,4,52,1,0,5.0,4.0,6.0,0.0,15.0
55990,MIA,SD,Sun,11,17,2013,11,L.Green,SD,False,4,81,0,0,8.0,4.0,0.0,0.0,12.0
55990,MIA,SD,Sun,11,17,2013,11,S.Ajirotutu,SD,False,2,38,0,0,3.0,2.0,0.0,0.0,5.0
55991,PHI,WAS,Sun,11,17,2013,11,B.Brown,PHI,True,2,28,0,0,2.0,2.0,0.0,0.0,4.0
55991,PHI,WAS,Sun,11,17,2013,11,L.McCoy,PHI,True,4,73,0,0,7.0,4.0,0.0,0.0,11.0
55991,PHI,WAS,Sun,11,17,2013,11,B.Celek,PHI,True,1,42,0,0,4.0,1.0,0.0,0.0,5.0
55991,PHI,WAS,Sun,11,17,2013,11,D.Jackson,PHI,True,4,82,0,0,8.0,4.0,0.0,0.0,12.0
55991,PHI,WAS,Sun,11,17,2013,11,Z.Ertz,PHI,True,2,31,0,0,3.0,2.0,0.0,0.0,5.0
55991,PHI,WAS,Sun,11,17,2013,11,R.Cooper,PHI,True,3,37,0,0,3.0,3.0,0.0,0.0,6.0
55991,PHI,WAS,Sun,11,17,2013,11,J.Avant,PHI,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
55991,PHI,WAS,Sun,11,17,2013,11,R.Helu,WAS,False,3,11,0,0,1.0,3.0,0.0,0.0,4.0
55991,PHI,WAS,Sun,11,17,2013,11,P.Garcon,WAS,False,6,68,0,0,6.0,6.0,0.0,0.0,12.0
55991,PHI,WAS,Sun,11,17,2013,11,D.Young,WAS,False,1,62,1,0,6.0,1.0,6.0,0.0,13.0
55991,PHI,WAS,Sun,11,17,2013,11,S.Moss,WAS,False,2,41,0,0,4.0,2.0,0.0,0.0,6.0
55991,PHI,WAS,Sun,11,17,2013,11,A.Robinson,WAS,False,2,60,1,0,6.0,2.0,6.0,0.0,14.0
55991,PHI,WAS,Sun,11,17,2013,11,J.Reed,WAS,False,1,12,0,0,1.0,1.0,0.0,0.0,2.0
55991,PHI,WAS,Sun,11,17,2013,11,N.Williams,WAS,False,1,5,0,1,0.0,1.0,0.0,2.0,3.0
55991,PHI,WAS,Sun,11,17,2013,11,L.Hankerson,WAS,False,1,5,0,0,0.0,1.0,0.0,0.0,1.0
55992,PIT,DET,Sun,11,17,2013,11,J.Dwyer,PIT,True,2,12,0,0,1.0,2.0,0.0,0.0,3.0
55992,PIT,DET,Sun,11,17,2013,11,A.Brown,PIT,True,7,147,2,0,14.0,7.0,12.0,0.0,33.0
55992,PIT,DET,Sun,11,17,2013,11,L.Bell,PIT,True,4,52,0,0,5.0,4.0,0.0,0.0,9.0
55992,PIT,DET,Sun,11,17,2013,11,E.Sanders,PIT,True,1,2,0,0,0.0,1.0,0.0,0.0,1.0
55992,PIT,DET,Sun,11,17,2013,11,W.Johnson,PIT,True,1,1,1,0,0.0,1.0,6.0,0.0,7.0
55992,PIT,DET,Sun,11,17,2013,11,M.Wheaton,PIT,True,3,38,0,0,3.0,3.0,0.0,0.0,6.0
55992,PIT,DET,Sun,11,17,2013,11,H.Miller,PIT,True,8,67,0,0,6.0,8.0,0.0,0.0,14.0
55992,PIT,DET,Sun,11,17,2013,11,J.Cotchery,PIT,True,3,48,1,0,4.0,3.0,6.0,0.0,13.0
55992,PIT,DET,Sun,11,17,2013,11,R.Bush,DET,False,2,23,0,0,2.0,2.0,0.0,0.0,4.0
55992,PIT,DET,Sun,11,17,2013,11,J.Bell,DET,False,3,48,0,0,4.0,3.0,0.0,0.0,7.0
55992,PIT,DET,Sun,11,17,2013,11,J.Fauria,DET,False,1,14,0,0,1.0,1.0,0.0,0.0,2.0
55992,PIT,DET,Sun,11,17,2013,11,K.Durham,DET,False,3,42,0,0,4.0,3.0,0.0,0.0,7.0
55992,PIT,DET,Sun,11,17,2013,11,B.Pettigrew,DET,False,3,37,0,0,3.0,3.0,0.0,0.0,6.0
55992,PIT,DET,Sun,11,17,2013,11,C.Johnson,DET,False,6,179,2,0,17.0,6.0,12.0,0.0,35.0
55992,PIT,DET,Sun,11,17,2013,11,J.Ross,DET,False,1,19,0,0,1.0,1.0,0.0,0.0,2.0
55993,TB,ATL,Sun,11,17,2013,11,B.Rainey,TB,True,2,4,1,0,0.0,2.0,6.0,0.0,8.0
55993,TB,ATL,Sun,11,17,2013,11,B.Leonard,TB,True,4,21,0,0,2.0,4.0,0.0,0.0,6.0
55993,TB,ATL,Sun,11,17,2013,11,T.Crabtree,TB,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
55993,TB,ATL,Sun,11,17,2013,11,T.Wright,TB,True,1,13,0,0,1.0,1.0,0.0,0.0,2.0
55993,TB,ATL,Sun,11,17,2013,11,E.Lorig,TB,True,1,3,0,0,0.0,1.0,0.0,0.0,1.0
55993,TB,ATL,Sun,11,17,2013,11,T.Underwood,TB,True,1,20,0,0,2.0,1.0,0.0,0.0,3.0
55993,TB,ATL,Sun,11,17,2013,11,V.Jackson,TB,True,10,165,1,0,16.0,10.0,6.0,0.0,32.0
55993,TB,ATL,Sun,11,17,2013,11,A.Smith,ATL,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
55993,TB,ATL,Sun,11,17,2013,11,J.Rodgers,ATL,False,1,8,0,0,0.0,1.0,0.0,0.0,1.0
55993,TB,ATL,Sun,11,17,2013,11,S.Jackson,ATL,False,2,24,0,0,2.0,2.0,0.0,0.0,4.0
55993,TB,ATL,Sun,11,17,2013,11,J.Vaughan,ATL,False,2,7,0,0,0.0,2.0,0.0,0.0,2.0
55993,TB,ATL,Sun,11,17,2013,11,D.Johnson,ATL,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
55993,TB,ATL,Sun,11,17,2013,11,T.Gonzalez,ATL,False,6,51,0,1,5.0,6.0,0.0,2.0,13.0
55993,TB,ATL,Sun,11,17,2013,11,L.Toilolo,ATL,False,1,6,0,0,0.0,1.0,0.0,0.0,1.0
55993,TB,ATL,Sun,11,17,2013,11,H.Douglas,ATL,False,6,134,1,0,13.0,6.0,6.0,0.0,25.0
55993,TB,ATL,Sun,11,17,2013,11,R.White,ATL,False,3,36,1,0,3.0,3.0,6.0,0.0,12.0
55994,DEN,KC,Sun,11,17,2013,11,M.Ball,DEN,True,3,16,0,0,1.0,3.0,0.0,0.0,4.0
55994,DEN,KC,Sun,11,17,2013,11,E.Decker,DEN,True,5,71,0,0,7.0,5.0,0.0,0.0,12.0
55994,DEN,KC,Sun,11,17,2013,11,D.Thomas,DEN,True,5,121,0,0,12.0,5.0,0.0,0.0,17.0
55994,DEN,KC,Sun,11,17,2013,11,W.Welker,DEN,True,8,72,0,0,7.0,8.0,0.0,0.0,15.0
55994,DEN,KC,Sun,11,17,2013,11,J.Thomas,DEN,True,3,43,1,0,4.0,3.0,6.0,0.0,13.0
55994,DEN,KC,Sun,11,17,2013,11,K.Davis,KC,False,1,11,0,0,1.0,1.0,0.0,0.0,2.0
55994,DEN,KC,Sun,11,17,2013,11,A.Sherman,KC,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
55994,DEN,KC,Sun,11,17,2013,11,J.Charles,KC,False,2,-6,0,0,-1.0,2.0,0.0,0.0,1.0
55994,DEN,KC,Sun,11,17,2013,11,D.Avery,KC,False,1,20,0,0,2.0,1.0,0.0,0.0,3.0
55994,DEN,KC,Sun,11,17,2013,11,D.McCluster,KC,False,5,53,0,0,5.0,5.0,0.0,0.0,10.0
55994,DEN,KC,Sun,11,17,2013,11,A.Fasano,KC,False,4,37,1,0,3.0,4.0,6.0,0.0,13.0
55994,DEN,KC,Sun,11,17,2013,11,S.McGrath,KC,False,2,40,0,0,4.0,2.0,0.0,0.0,6.0
55994,DEN,KC,Sun,11,17,2013,11,D.Bowe,KC,False,4,57,1,0,5.0,4.0,6.0,0.0,15.0
55995,NO,SF,Sun,11,17,2013,11,D.Sproles,NO,True,4,19,0,0,1.0,4.0,0.0,0.0,5.0
55995,NO,SF,Sun,11,17,2013,11,J.Collins,NO,True,1,3,0,0,0.0,1.0,0.0,0.0,1.0
55995,NO,SF,Sun,11,17,2013,11,M.Ingram,NO,True,1,4,0,0,0.0,1.0,0.0,0.0,1.0
55995,NO,SF,Sun,11,17,2013,11,P.Thomas,NO,True,5,35,0,0,3.0,5.0,0.0,0.0,8.0
55995,NO,SF,Sun,11,17,2013,11,N.Toon,NO,True,1,8,0,0,0.0,1.0,0.0,0.0,1.0
55995,NO,SF,Sun,11,17,2013,11,K.Stills,NO,True,1,11,0,0,1.0,1.0,0.0,0.0,2.0
55995,NO,SF,Sun,11,17,2013,11,J.Hill,NO,True,1,3,1,0,0.0,1.0,6.0,0.0,7.0
55995,NO,SF,Sun,11,17,2013,11,L.Moore,NO,True,3,23,0,0,2.0,3.0,0.0,0.0,5.0
55995,NO,SF,Sun,11,17,2013,11,R.Meachem,NO,True,2,78,0,0,7.0,2.0,0.0,0.0,9.0
55995,NO,SF,Sun,11,17,2013,11,J.Graham,NO,True,6,41,0,0,4.0,6.0,0.0,0.0,10.0
55995,NO,SF,Sun,11,17,2013,11,M.Colston,NO,True,5,80,0,0,8.0,5.0,0.0,0.0,13.0
55995,NO,SF,Sun,11,17,2013,11,L.James,SF,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
55995,NO,SF,Sun,11,17,2013,11,F.Gore,SF,False,2,8,0,0,0.0,2.0,0.0,0.0,2.0
55995,NO,SF,Sun,11,17,2013,11,A.Boldin,SF,False,6,56,1,0,5.0,6.0,6.0,0.0,17.0
55995,NO,SF,Sun,11,17,2013,11,V.Davis,SF,False,4,33,1,0,3.0,4.0,6.0,0.0,13.0
55995,NO,SF,Sun,11,17,2013,11,B.Miller,SF,False,2,8,0,0,0.0,2.0,0.0,0.0,2.0
55995,NO,SF,Sun,11,17,2013,11,M.Manningham,SF,False,1,8,0,0,0.0,1.0,0.0,0.0,1.0
55995,NO,SF,Sun,11,17,2013,11,V.McDonald,SF,False,1,10,0,0,1.0,1.0,0.0,0.0,2.0
55996,SEA,MIN,Sun,11,17,2013,11,M.Lynch,SEA,True,2,9,1,0,0.0,2.0,6.0,0.0,8.0
55996,SEA,MIN,Sun,11,17,2013,11,R.Turbin,SEA,True,1,12,0,0,1.0,1.0,0.0,0.0,2.0
55996,SEA,MIN,Sun,11,17,2013,11,Z.Miller,SEA,True,4,69,0,0,6.0,4.0,0.0,0.0,10.0
55996,SEA,MIN,Sun,11,17,2013,11,D.Baldwin,SEA,True,2,63,1,0,6.0,2.0,6.0,0.0,14.0
55996,SEA,MIN,Sun,11,17,2013,11,P.Harvin,SEA,True,1,17,0,0,1.0,1.0,0.0,0.0,2.0
55996,SEA,MIN,Sun,11,17,2013,11,L.Willson,SEA,True,1,7,0,0,0.0,1.0,0.0,0.0,1.0
55996,SEA,MIN,Sun,11,17,2013,11,M.Robinson,SEA,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
55996,SEA,MIN,Sun,11,17,2013,11,R.Lockette,SEA,True,1,27,0,0,2.0,1.0,0.0,0.0,3.0
55996,SEA,MIN,Sun,11,17,2013,11,G.Tate,SEA,True,1,26,0,0,2.0,1.0,0.0,0.0,3.0
55996,SEA,MIN,Sun,11,17,2013,11,T.Gerhart,MIN,False,1,7,0,0,0.0,1.0,0.0,0.0,1.0
55996,SEA,MIN,Sun,11,17,2013,11,J.Carlson,MIN,False,5,69,0,0,6.0,5.0,0.0,0.0,11.0
55996,SEA,MIN,Sun,11,17,2013,11,J.Wright,MIN,False,3,69,2,0,6.0,3.0,12.0,0.0,21.0
55996,SEA,MIN,Sun,11,17,2013,11,J.Simpson,MIN,False,1,1,0,0,0.0,1.0,0.0,0.0,1.0
55996,SEA,MIN,Sun,11,17,2013,11,J.Felton,MIN,False,2,13,0,0,1.0,2.0,0.0,0.0,3.0
55996,SEA,MIN,Sun,11,17,2013,11,C.Ford,MIN,False,1,11,0,0,1.0,1.0,0.0,0.0,2.0
55996,SEA,MIN,Sun,11,17,2013,11,C.Patterson,MIN,False,3,28,0,0,2.0,3.0,0.0,0.0,5.0
55996,SEA,MIN,Sun,11,17,2013,11,Jo.Webb,MIN,False,2,9,0,0,0.0,2.0,0.0,0.0,2.0
55997,NYG,GB,Sun,11,17,2013,11,A.Brown,NYG,True,3,27,0,0,2.0,3.0,0.0,0.0,5.0
55997,NYG,GB,Sun,11,17,2013,11,J.Conner,NYG,True,2,2,0,0,0.0,2.0,0.0,0.0,2.0
55997,NYG,GB,Sun,11,17,2013,11,J.Jernigan,NYG,True,2,21,0,0,2.0,2.0,0.0,0.0,4.0
55997,NYG,GB,Sun,11,17,2013,11,V.Cruz,NYG,True,8,110,0,0,11.0,8.0,0.0,0.0,19.0
55997,NYG,GB,Sun,11,17,2013,11,H.Nicks,NYG,True,4,50,0,0,5.0,4.0,0.0,0.0,9.0
55997,NYG,GB,Sun,11,17,2013,11,R.Randle,NYG,True,3,37,1,0,3.0,3.0,6.0,0.0,12.0
55997,NYG,GB,Sun,11,17,2013,11,B.Myers,NYG,True,3,32,0,0,3.0,3.0,0.0,0.0,6.0
55997,NYG,GB,Sun,11,17,2013,11,J.Kuhn,GB,False,3,11,0,0,1.0,3.0,0.0,0.0,4.0
55997,NYG,GB,Sun,11,17,2013,11,E.Lacy,GB,False,2,21,0,0,2.0,2.0,0.0,0.0,4.0
55997,NYG,GB,Sun,11,17,2013,11,B.Bostick,GB,False,1,26,0,0,2.0,1.0,0.0,0.0,3.0
55997,NYG,GB,Sun,11,17,2013,11,J.Jones,GB,False,2,55,0,0,5.0,2.0,0.0,0.0,7.0
55997,NYG,GB,Sun,11,17,2013,11,A.Quarless,GB,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
55997,NYG,GB,Sun,11,17,2013,11,J.Boykin,GB,False,6,91,0,0,9.0,6.0,0.0,0.0,15.0
55997,NYG,GB,Sun,11,17,2013,11,J.Nelson,GB,False,8,117,0,0,11.0,8.0,0.0,0.0,19.0
55998,CAR,NE,Mon,11,18,2013,11,De.Williams,CAR,True,2,11,0,0,1.0,2.0,0.0,0.0,3.0
55998,CAR,NE,Mon,11,18,2013,11,T.Ginn,CAR,True,1,25,1,0,2.0,1.0,6.0,0.0,9.0
55998,CAR,NE,Mon,11,18,2013,11,B.LaFell,CAR,True,7,59,1,0,5.0,7.0,6.0,0.0,18.0
55998,CAR,NE,Mon,11,18,2013,11,S.Smith,CAR,True,4,62,0,0,6.0,4.0,0.0,0.0,10.0
55998,CAR,NE,Mon,11,18,2013,11,G.Olsen,CAR,True,5,52,1,0,5.0,5.0,6.0,0.0,16.0
55998,CAR,NE,Mon,11,18,2013,11,S.Vereen,NE,False,8,65,0,0,6.0,8.0,0.0,0.0,14.0
55998,CAR,NE,Mon,11,18,2013,11,J.Edelman,NE,False,3,27,0,0,2.0,3.0,0.0,0.0,5.0
55998,CAR,NE,Mon,11,18,2013,11,K.Thompkins,NE,False,2,60,0,0,6.0,2.0,0.0,0.0,8.0
55998,CAR,NE,Mon,11,18,2013,11,R.Gronkowski,NE,False,5,59,1,0,5.0,5.0,6.0,0.0,16.0
55998,CAR,NE,Mon,11,18,2013,11,M.Hoomanawanui,NE,False,1,2,0,0,0.0,1.0,0.0,0.0,1.0
55998,CAR,NE,Mon,11,18,2013,11,D.Amendola,NE,False,6,45,0,0,4.0,6.0,0.0,0.0,10.0
55998,CAR,NE,Mon,11,18,2013,11,A.Dobson,NE,False,4,38,0,0,3.0,4.0,0.0,0.0,7.0
55999,ATL,NO,Thu,11,21,2013,12,J.Rodgers,ATL,True,2,31,0,0,3.0,2.0,0.0,0.0,5.0
55999,ATL,NO,Thu,11,21,2013,12,S.Jackson,ATL,True,3,16,0,0,1.0,3.0,0.0,0.0,4.0
55999,ATL,NO,Thu,11,21,2013,12,D.Johnson,ATL,True,6,67,0,0,6.0,6.0,0.0,0.0,12.0
55999,ATL,NO,Thu,11,21,2013,12,T.Gonzalez,ATL,True,4,43,0,0,4.0,4.0,0.0,0.0,8.0
55999,ATL,NO,Thu,11,21,2013,12,H.Douglas,ATL,True,9,79,0,0,7.0,9.0,0.0,0.0,16.0
55999,ATL,NO,Thu,11,21,2013,12,L.Toilolo,ATL,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
55999,ATL,NO,Thu,11,21,2013,12,R.White,ATL,True,2,24,0,0,2.0,2.0,0.0,0.0,4.0
55999,ATL,NO,Thu,11,21,2013,12,D.Davis,ATL,True,1,7,0,0,0.0,1.0,0.0,0.0,1.0
55999,ATL,NO,Thu,11,21,2013,12,J.Snelling,ATL,True,2,19,0,0,1.0,2.0,0.0,0.0,3.0
55999,ATL,NO,Thu,11,21,2013,12,P.Thomas,NO,False,5,57,0,0,5.0,5.0,0.0,0.0,10.0
55999,ATL,NO,Thu,11,21,2013,12,B.Watson,NO,False,1,1,1,0,0.0,1.0,6.0,0.0,7.0
55999,ATL,NO,Thu,11,21,2013,12,R.Meachem,NO,False,1,18,0,0,1.0,1.0,0.0,0.0,2.0
55999,ATL,NO,Thu,11,21,2013,12,T.Cadet,NO,False,1,2,0,0,0.0,1.0,0.0,0.0,1.0
55999,ATL,NO,Thu,11,21,2013,12,K.Stills,NO,False,2,22,0,0,2.0,2.0,0.0,0.0,4.0
55999,ATL,NO,Thu,11,21,2013,12,J.Hill,NO,False,2,16,0,0,1.0,2.0,0.0,0.0,3.0
55999,ATL,NO,Thu,11,21,2013,12,L.Moore,NO,False,2,22,0,0,2.0,2.0,0.0,0.0,4.0
55999,ATL,NO,Thu,11,21,2013,12,M.Colston,NO,False,4,40,0,0,4.0,4.0,0.0,0.0,8.0
55999,ATL,NO,Thu,11,21,2013,12,J.Graham,NO,False,5,100,1,0,10.0,5.0,6.0,0.0,21.0
56000,BAL,NYJ,Sun,11,24,2013,12,T.Taylor,BAL,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56000,BAL,NYJ,Sun,11,24,2013,12,R.Rice,BAL,True,1,-3,0,0,-1.0,1.0,0.0,0.0,0.0
56000,BAL,NYJ,Sun,11,24,2013,12,M.Brown,BAL,True,1,1,0,0,0.0,1.0,0.0,0.0,1.0
56000,BAL,NYJ,Sun,11,24,2013,12,J.Jones,BAL,True,4,103,1,0,10.0,4.0,6.0,0.0,20.0
56000,BAL,NYJ,Sun,11,24,2013,12,D.Clark,BAL,True,3,24,0,0,2.0,3.0,0.0,0.0,5.0
56000,BAL,NYJ,Sun,11,24,2013,12,E.Dickson,BAL,True,3,55,0,0,5.0,3.0,0.0,0.0,8.0
56000,BAL,NYJ,Sun,11,24,2013,12,T.Smith,BAL,True,2,74,0,0,7.0,2.0,0.0,0.0,9.0
56000,BAL,NYJ,Sun,11,24,2013,12,V.Leach,BAL,True,1,6,0,0,0.0,1.0,0.0,0.0,1.0
56000,BAL,NYJ,Sun,11,24,2013,12,B.Stokley,BAL,True,1,7,0,0,0.0,1.0,0.0,0.0,1.0
56000,BAL,NYJ,Sun,11,24,2013,12,G.Smith,NYJ,False,1,13,0,0,1.0,1.0,0.0,0.0,2.0
56000,BAL,NYJ,Sun,11,24,2013,12,B.Powell,NYJ,False,3,24,0,0,2.0,3.0,0.0,0.0,5.0
56000,BAL,NYJ,Sun,11,24,2013,12,S.Holmes,NYJ,False,1,12,0,0,1.0,1.0,0.0,0.0,2.0
56000,BAL,NYJ,Sun,11,24,2013,12,J.Cumberland,NYJ,False,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56000,BAL,NYJ,Sun,11,24,2013,12,G.Salas,NYJ,False,2,48,0,0,4.0,2.0,0.0,0.0,6.0
56000,BAL,NYJ,Sun,11,24,2013,12,K.Winslow,NYJ,False,2,34,0,0,3.0,2.0,0.0,0.0,5.0
56001,CLE,PIT,Sun,11,24,2013,12,F.Whittaker,CLE,True,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,C.Ogbonnaya,CLE,True,2,15,0,0,1.0,2.0,0.0,0.0,3.0
56001,CLE,PIT,Sun,11,24,2013,12,J.Cameron,CLE,True,3,32,0,0,3.0,3.0,0.0,0.0,6.0
56001,CLE,PIT,Sun,11,24,2013,12,J.Gordon,CLE,True,14,237,1,0,23.0,14.0,6.0,0.0,43.0
56001,CLE,PIT,Sun,11,24,2013,12,D.Bess,CLE,True,5,27,0,1,2.0,5.0,0.0,2.0,9.0
56001,CLE,PIT,Sun,11,24,2013,12,G.Little,CLE,True,2,17,0,0,1.0,2.0,0.0,0.0,3.0
56001,CLE,PIT,Sun,11,24,2013,12,F.Jones,PIT,False,1,4,0,0,0.0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,J.Dwyer,PIT,False,1,1,0,0,0.0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,A.Brown,PIT,False,6,92,1,0,9.0,6.0,6.0,0.0,21.0
56001,CLE,PIT,Sun,11,24,2013,12,L.Bell,PIT,False,2,18,0,0,1.0,2.0,0.0,0.0,3.0
56001,CLE,PIT,Sun,11,24,2013,12,E.Sanders,PIT,False,6,52,1,0,5.0,6.0,6.0,0.0,17.0
56001,CLE,PIT,Sun,11,24,2013,12,W.Johnson,PIT,False,1,9,0,0,0.0,1.0,0.0,0.0,1.0
56001,CLE,PIT,Sun,11,24,2013,12,H.Miller,PIT,False,5,41,0,0,4.0,5.0,0.0,0.0,9.0
56002,DET,TB,Sun,11,24,2013,12,N.Burleson,DET,True,7,77,1,0,7.0,7.0,6.0,0.0,20.0
56002,DET,TB,Sun,11,24,2013,12,R.Bush,DET,True,4,17,0,0,1.0,4.0,0.0,0.0,5.0
56002,DET,TB,Sun,11,24,2013,12,J.Bell,DET,True,1,0,0,0,0.0,1.0,0.0,0.0,1.0
56002,DET,TB,Sun,11,24,2013,12,J.Fauria,DET,True,1,10,1,0,1.0,1.0,6.0,0.0,8.0
56002,DET,TB,Sun,11,24,2013,12,K.Durham,DET,True,3,46,0,0,4.0,3.0,0.0,0.0,7.0
56002,DET,TB,Sun,11,24,2013,12,B.Pettigrew,DET,True,3,32,1,0,3.0,3.0,6.0,0.0,12.0
56002,DET,TB,Sun,11,24,2013,12,C.Johnson,DET,True,7,115,0,0,11.0,7.0,0.0,0.0,18.0
56002,DET,TB,Sun,11,24,2013,12,B.Leonard,TB,False,1,3,0,0,0.0,1.0,0.0,0.0,1.0
56002,DET,TB,Sun,11,24,2013,12,T.Wright,TB,False,8,75,0,0,7.0,8.0,0.0,0.0,15.0
56002,DET,TB,Sun,11,24,2013,12,T.Underwood,TB,False,3,108,2,0,10.0,3.0,12.0,0.0,25.0
56002,DET,TB,Sun,11,24,2013,12,V.Jackson,TB,False,2,61,0,0,6.0,2.0,0.0,0.0,8.0
56003,GB,MIN,Sun,11,24,2013,12,J.Starks,GB,True,1,-5,0,0,-1.0,1.0,0.0,0.0,0.0
56003,GB,MIN,Sun,11,24,2013,12,E.Lacy,GB,True,6,48,0,0,4.0,6.0,0.0,0.0,10.0
56003,GB,MIN,Sun,11,24,2013,12,B.Bostick,GB,True,1,24,0,0,2.0,1.0,0.0,0.0,3.0
56003,GB,MIN,Sun,11,24,2013,12,J.Nelson,GB,True,4,58,0,0,5.0,4.0,0.0,0.0,9.0
56003,GB,MIN,Sun,11,24,2013,12,J.Kuhn,GB,True,2,29,0,0,2.0,2.0,0.0,0.0,4.0
56003,GB,MIN,Sun,11,24,2013,12,A.Quarless,GB,True,2,22,0,0,2.0,2.0,0.0,0.0,4.0
56003,GB,MIN,Sun,11,24,2013,12,J.Boykin,GB,True,5,60,1,0,6.0,5.0,6.0,0.0,17.0
56003,GB,MIN,Sun,11,24,2013,12,J.Jones,GB,True,7,80,0,0,8.0,7.0,0.0,0.0,15.0
56003,GB,MIN,Sun,11,24,2013,12,T.Gerhart,MIN,False,1,5,0,0,0.0,1.0,0.0,0.0,1.0
56003,GB,MIN,Sun,11,24,2013,12,A.Peterson,MIN,False,1,2,0,0,0.0,1.0,0.0,0.0,1.0
56003,GB,MIN,Sun,11,24,2013,12,J.Carlson,MIN,False,3,36,0,0,3.0,3.0,0.0,0.0,6.0
56003,GB,MIN,Sun,11,24,2013,12,R.Ellison,MIN,False,2,26,1,0,2.0,2.0,6.0,0.0,10.0
